opponent,game_index,seed,composition,player_id,round,phase,decision_type,category,resource,intent_type,wall_ns,cpu_ns
ai_deterministic,80,920040,HHO,p3,2,build_houses,build_houses,build_houses,,commit_build,244167,244000
ai_deterministic,80,920040,HHO,p3,2,build_houses,build_houses,build_houses,,finish_building,141917,142000
ai_deterministic,80,920040,HHO,p3,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,20458,22000
ai_deterministic,80,920040,HHO,p2,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,28792,29000
ai_deterministic,80,920040,HHO,p3,3,auction,auction_start,later_auction_start,,auction_start,1990042,1966000
ai_deterministic,80,920040,HHO,p2,3,auction,auction_bid,later_auction_bid,,auction_bid,1088833,1090000
ai_deterministic,80,920040,HHO,p3,3,auction,auction_bid,later_auction_bid,,auction_pass,1081584,1082000
ai_deterministic,80,920040,HHO,p2,3,auction,auction_bid,later_auction_bid,,auction_bid,1103459,1103000
ai_deterministic,80,920040,HHO,p2,3,auction,auction_bid,later_auction_bid,,auction_pass,1078917,1079000
ai_deterministic,80,920040,HHO,p3,3,auction,auction_start,later_auction_start,,auction_start,1844208,1844000
ai_deterministic,80,920040,HHO,p2,3,auction,auction_bid,later_auction_bid,,auction_pass,1074583,1075000
ai_deterministic,80,920040,HHO,p2,3,auction,auction_start,later_auction_start,,auction_pass,1494459,1496000
ai_deterministic,80,920040,HHO,p2,3,buy_resources,buy_resources,resource_plan,oil,buy_resource,361667,362000
ai_deterministic,80,920040,HHO,p3,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,956958,960000
ai_deterministic,80,920040,HHO,p3,3,buy_resources,buy_resources,resource_cached,oil,buy_resource,8833,10000
ai_deterministic,80,920040,HHO,p2,3,build_houses,build_houses,build_houses,,finish_building,204042,207000
ai_deterministic,80,920040,HHO,p3,3,build_houses,build_houses,build_houses,,commit_build,267834,255000
ai_deterministic,80,920040,HHO,p3,3,build_houses,build_houses,build_houses,,finish_building,156917,158000
ai_deterministic,80,920040,HHO,p3,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,33458,34000
ai_deterministic,80,920040,HHO,p2,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,26792,27000
ai_deterministic,80,920040,HHO,p3,4,auction,auction_start,later_auction_start,,auction_start,1818459,1819000
ai_deterministic,80,920040,HHO,p2,4,auction,auction_bid,later_auction_bid,,auction_bid,932125,932000
ai_deterministic,80,920040,HHO,p3,4,auction,auction_bid,later_auction_bid,,auction_pass,996375,996000
ai_deterministic,80,920040,HHO,p2,4,auction,auction_bid,later_auction_bid,,auction_pass,977625,979000
ai_deterministic,80,920040,HHO,p3,4,auction,auction_start,later_auction_start,,auction_start,1743083,1742000
ai_deterministic,80,920040,HHO,p2,4,auction,auction_bid,later_auction_bid,,auction_bid,929292,929000
ai_deterministic,80,920040,HHO,p3,4,auction,auction_bid,later_auction_bid,,auction_pass,967500,971000
ai_deterministic,80,920040,HHO,p3,4,auction,auction_start,later_auction_start,,auction_start,1521792,1522000
ai_deterministic,80,920040,HHO,p2,4,buy_resources,buy_resources,resource_plan,oil,buy_resource,383500,387000
ai_deterministic,80,920040,HHO,p3,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,1259000,1252000
ai_deterministic,80,920040,HHO,p3,4,buy_resources,buy_resources,resource_cached,oil,buy_resource,9292,10000
ai_deterministic,80,920040,HHO,p2,4,build_houses,build_houses,build_houses,,commit_build,264209,264000
ai_deterministic,80,920040,HHO,p2,4,build_houses,build_houses,build_houses,,commit_build,237542,232000
ai_deterministic,80,920040,HHO,p2,4,build_houses,build_houses,build_houses,,finish_building,156042,156000
ai_deterministic,80,920040,HHO,p3,4,build_houses,build_houses,build_houses,,commit_build,202125,202000
ai_deterministic,80,920040,HHO,p3,4,build_houses,build_houses,build_houses,,finish_building,132875,133000
ai_deterministic,80,920040,HHO,p3,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,51333,52000
ai_deterministic,80,920040,HHO,p2,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,47333,49000
ai_deterministic,80,920040,HHO,p3,5,auction,auction_start,later_auction_start,,auction_pass,1776166,1776000
ai_deterministic,80,920040,HHO,p2,5,auction,auction_start,later_auction_start,,auction_pass,1632708,1633000
ai_deterministic,80,920040,HHO,p3,5,buy_resources,buy_resources,resource_plan,coal,buy_resource,2345500,2346000
ai_deterministic,80,920040,HHO,p3,5,buy_resources,buy_resources,resource_cached,oil,buy_resource,9209,12000
ai_deterministic,80,920040,HHO,p2,5,build_houses,build_houses,build_houses,,commit_build,255250,256000
ai_deterministic,80,920040,HHO,p2,5,build_houses,build_houses,build_houses,,finish_building,184291,186000
ai_deterministic,80,920040,HHO,p3,5,build_houses,build_houses,build_houses,,commit_build,243792,244000
ai_deterministic,80,920040,HHO,p3,5,build_houses,build_houses,build_houses,,commit_build,180334,181000
ai_deterministic,80,920040,HHO,p3,5,build_houses,build_houses,build_houses,,finish_building,123209,123000
ai_deterministic,80,920040,HHO,p3,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,60750,61000
ai_deterministic,80,920040,HHO,p2,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,49500,53000
ai_deterministic,80,920040,HHO,p3,6,auction,auction_start,later_auction_start,,auction_start,2199000,2166000
ai_deterministic,80,920040,HHO,p2,6,auction,auction_bid,later_auction_bid,,auction_bid,1216292,1217000
ai_deterministic,80,920040,HHO,p3,6,auction,auction_bid,later_auction_bid,,auction_bid,1129334,1131000
ai_deterministic,80,920040,HHO,p2,6,auction,auction_bid,later_auction_bid,,auction_pass,1237458,1238000
ai_deterministic,80,920040,HHO,p3,6,auction,discard_power_plant,discard_power_plant,,discard_power_plant,11375,12000
ai_deterministic,80,920040,HHO,p2,6,auction,auction_start,later_auction_start,,auction_start,2066375,2068000
ai_deterministic,80,920040,HHO,p2,6,auction,auction_bid,later_auction_bid,,auction_bid,1235125,1236000
ai_deterministic,80,920040,HHO,p2,6,auction,discard_power_plant,discard_power_plant,,discard_power_plant,9875,10000
ai_deterministic,80,920040,HHO,p2,6,buy_resources,buy_resources,resource_plan,garbage,buy_resource,664000,664000
ai_deterministic,80,920040,HHO,p3,6,buy_resources,buy_resources,resource_plan,coal,buy_resource,1492250,1492000
ai_deterministic,80,920040,HHO,p3,6,buy_resources,buy_resources,resource_cached,oil,buy_resource,8875,10000
ai_deterministic,80,920040,HHO,p2,6,build_houses,build_houses,build_houses,,commit_build,325209,326000
ai_deterministic,80,920040,HHO,p2,6,build_houses,build_houses,build_houses,,commit_build,187125,190000
ai_deterministic,80,920040,HHO,p2,6,build_houses,build_houses,build_houses,,finish_building,154625,155000
ai_deterministic,80,920040,HHO,p3,6,build_houses,build_houses,build_houses,,commit_build,206500,208000
ai_deterministic,80,920040,HHO,p3,6,build_houses,build_houses,build_houses,,finish_building,136334,137000
ai_deterministic,80,920040,HHO,p3,6,bureaucracy,bureaucracy,bureaucracy,,run_plants,94416,94000
ai_deterministic,80,920040,HHO,p2,6,bureaucracy,bureaucracy,bureaucracy,,run_plants,49583,50000
ai_deterministic,80,920040,HHO,p3,7,auction,auction_start,later_auction_start,,auction_start,1826792,1827000
ai_deterministic,80,920040,HHO,p2,7,auction,auction_bid,later_auction_bid,,auction_bid,1167583,1168000
ai_deterministic,80,920040,HHO,p3,7,auction,auction_bid,later_auction_bid,,auction_pass,984459,985000
ai_deterministic,80,920040,HHO,p2,7,auction,auction_bid,later_auction_bid,,auction_pass,1096791,1098000
ai_deterministic,80,920040,HHO,p3,7,auction,auction_start,later_auction_start,,auction_pass,1810000,1811000
ai_deterministic,80,920040,HHO,p2,7,auction,auction_start,later_auction_start,,auction_pass,1620833,1621000
ai_deterministic,80,920040,HHO,p2,7,buy_resources,buy_resources,resource_plan,garbage,buy_resource,966584,969000
ai_deterministic,80,920040,HHO,p3,7,buy_resources,buy_resources,resource_plan,coal,buy_resource,1970250,1937000
ai_deterministic,80,920040,HHO,p3,7,buy_resources,buy_resources,resource_cached,oil,buy_resource,8958,10000
ai_deterministic,80,920040,HHO,p2,7,build_houses,build_houses,build_houses,,commit_build,374000,374000
ai_deterministic,80,920040,HHO,p2,7,build_houses,build_houses,build_houses,,commit_build,309792,313000
ai_deterministic,80,920040,HHO,p2,7,build_houses,build_houses,build_houses,,commit_build,244292,245000
ai_deterministic,80,920040,HHO,p2,7,build_houses,build_houses,build_houses,,finish_building,190458,191000
ai_deterministic,80,920040,HHO,p3,7,build_houses,build_houses,build_houses,,commit_build,334750,335000
ai_deterministic,80,920040,HHO,p3,7,build_houses,build_houses,build_houses,,commit_build,265916,266000
ai_deterministic,80,920040,HHO,p3,7,build_houses,build_houses,build_houses,,commit_build,198000,199000
ai_deterministic,80,920040,HHO,p3,7,build_houses,build_houses,build_houses,,finish_building,132250,133000
ai_deterministic,80,920040,HHO,p3,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,90375,90000
ai_deterministic,80,920040,HHO,p2,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,75833,76000
ai_deterministic,80,920040,HHO,p3,8,auction,auction_start,later_auction_start,,auction_start,1649125,1650000
ai_deterministic,80,920040,HHO,p2,8,auction,auction_bid,later_auction_bid,,auction_bid,812959,813000
ai_deterministic,80,920040,HHO,p3,8,auction,auction_bid,later_auction_bid,,auction_pass,752208,755000
ai_deterministic,80,920040,HHO,p2,8,auction,auction_bid,later_auction_bid,,auction_bid,802791,803000
ai_deterministic,80,920040,HHO,p2,8,auction,discard_power_plant,discard_power_plant,,discard_power_plant,10667,12000
ai_deterministic,80,920040,HHO,p3,8,auction,auction_start,later_auction_start,,auction_start,1662416,1662000
ai_deterministic,80,920040,HHO,p3,8,auction,auction_bid,later_auction_bid,,auction_bid,745250,746000
ai_deterministic,80,920040,HHO,p3,8,auction,discard_power_plant,discard_power_plant,,discard_power_plant,10584,11000
ai_deterministic,80,920040,HHO,p2,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,744375,749000
ai_deterministic,80,920040,HHO,p2,8,buy_resources,buy_resources,resource_cached,garbage,buy_resource,7958,8000
ai_deterministic,80,920040,HHO,p3,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,1624791,1625000
ai_deterministic,80,920040,HHO,p3,8,buy_resources,buy_resources,resource_cached,oil,buy_resource,7875,10000
ai_deterministic,80,920040,HHO,p2,8,build_houses,build_houses,build_houses,,commit_build,335083,335000
ai_deterministic,80,920040,HHO,p2,8,build_houses,build_houses,build_houses,,commit_build,255958,258000
ai_deterministic,80,920040,HHO,p2,8,build_houses,build_houses,build_houses,,commit_build,189917,190000
ai_deterministic,80,920040,HHO,p2,8,build_houses,build_houses,build_houses,,finish_building,138500,139000
ai_deterministic,80,920040,HHO,p3,8,build_houses,build_houses,build_houses,,commit_build,311709,313000
ai_deterministic,80,920040,HHO,p3,8,build_houses,build_houses,build_houses,,commit_build,245167,245000
ai_deterministic,80,920040,HHO,p3,8,build_houses,build_houses,build_houses,,commit_build,184708,185000
ai_deterministic,80,920040,HHO,p3,8,build_houses,build_houses,build_houses,,finish_building,132250,132000
ai_deterministic,80,920040,HHO,p3,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,61208,62000
ai_deterministic,80,920040,HHO,p2,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,51375,52000
ai_deterministic,80,920040,HHO,p3,9,auction,auction_start,later_auction_start,,auction_start,2124583,2125000
ai_deterministic,80,920040,HHO,p2,9,auction,auction_bid,later_auction_bid,,auction_pass,746209,747000
ai_deterministic,80,920040,HHO,p3,9,auction,auction_bid,later_auction_bid,,auction_bid,675000,676000
ai_deterministic,80,920040,HHO,p3,9,auction,discard_power_plant,discard_power_plant,,discard_power_plant,9292,9000
ai_deterministic,80,920040,HHO,p2,9,auction,auction_start,later_auction_start,,auction_pass,2110208,2094000
ai_deterministic,80,920040,HHO,p2,9,buy_resources,buy_resources,resource_plan,coal,buy_resource,1472584,1476000
ai_deterministic,80,920040,HHO,p2,9,buy_resources,buy_resources,resource_cached,garbage,buy_resource,8750,12000
ai_deterministic,80,920040,HHO,p3,9,buy_resources,buy_resources,resource_plan,coal,buy_resource,1155750,1157000
ai_deterministic,80,920040,HHO,p3,9,buy_resources,buy_resources,resource_cached,oil,buy_resource,6833,7000
ai_deterministic,80,920040,HHO,p2,9,build_houses,build_houses,build_houses,,commit_build,246208,246000
ai_deterministic,80,920040,HHO,p2,9,build_houses,build_houses,build_houses,,commit_build,188208,189000
ai_deterministic,80,920040,HHO,p2,9,build_houses,build_houses,build_houses,,finish_building,120000,120000
ai_deterministic,80,920040,HHO,p3,9,build_houses,build_houses,build_houses,,commit_build,237541,237000
ai_deterministic,80,920040,HHO,p3,9,build_houses,build_houses,build_houses,,commit_build,177250,177000
ai_deterministic,80,920040,HHO,p3,9,build_houses,build_houses,build_houses,,finish_building,119541,120000
ai_deterministic,80,920040,HHO,p3,9,bureaucracy,bureaucracy,bureaucracy,,run_plants,56833,57000
ai_deterministic,80,920040,HHO,p2,9,bureaucracy,bureaucracy,bureaucracy,,run_plants,52333,53000
ai_deterministic,80,920040,HHO,p3,10,auction,auction_start,later_auction_start,,auction_pass,1968042,1967000
ai_deterministic,80,920040,HHO,p2,10,auction,auction_start,later_auction_start,,auction_start,1939916,1940000
ai_deterministic,80,920040,HHO,p2,10,auction,auction_bid,later_auction_bid,,auction_bid,616500,617000
ai_deterministic,80,920040,HHO,p2,10,auction,discard_power_plant,discard_power_plant,,discard_power_plant,9375,9000
ai_deterministic,80,920040,HHO,p2,10,buy_resources,buy_resources,resource_plan,coal,buy_resource,552833,530000
ai_deterministic,80,920040,HHO,p2,10,buy_resources,buy_resources,resource_cached,garbage,buy_resource,6959,11000
ai_deterministic,80,920040,HHO,p3,10,buy_resources,buy_resources,resource_plan,coal,buy_resource,870542,871000
ai_deterministic,80,920040,HHO,p3,10,buy_resources,buy_resources,resource_cached,oil,buy_resource,7291,8000
ai_deterministic,80,920040,HHO,p2,10,build_houses,build_houses,build_houses,,commit_build,226250,229000
ai_deterministic,80,920040,HHO,p2,10,build_houses,build_houses,build_houses,,commit_build,181167,181000
ai_deterministic,80,920040,HHO,p2,10,build_houses,build_houses,build_houses,,finish_building,114375,116000
ai_deterministic,80,920040,HHO,p3,10,build_houses,build_houses,build_houses,,commit_build,303959,304000
ai_deterministic,80,920040,HHO,p3,10,build_houses,build_houses,build_houses,,commit_build,227292,228000
ai_deterministic,80,920040,HHO,p3,10,build_houses,build_houses,build_houses,,commit_build,172042,172000
ai_deterministic,80,920040,HHO,p3,10,build_houses,build_houses,build_houses,,finish_building,117083,120000
ai_deterministic,80,920040,HHO,p3,10,bureaucracy,bureaucracy,bureaucracy,,run_plants,37125,38000
ai_deterministic,80,920040,HHO,p2,10,bureaucracy,bureaucracy,bureaucracy,,run_plants,49708,50000
ai_deterministic,81,920041,HOO,p2,1,auction,auction_start,opening_auction_start,,auction_start,47334,47000
ai_deterministic,81,920041,HOO,p2,1,auction,auction_bid,opening_auction_bid,,auction_pass,16250,17000
ai_deterministic,81,920041,HOO,p2,1,auction,auction_start,opening_auction_start,,auction_start,309584,309000
ai_deterministic,81,920041,HOO,p2,1,auction,auction_bid,opening_auction_bid,,auction_pass,14459,16000
ai_deterministic,81,920041,HOO,p2,1,auction,auction_start,opening_auction_start,,auction_start,37417,37000
ai_deterministic,81,920041,HOO,p2,1,buy_resources,buy_resources,resource_plan,coal,buy_resource,444250,445000
ai_deterministic,81,920041,HOO,p2,1,build_houses,build_houses,build_houses,,commit_build,3077125,3080000
ai_deterministic,81,920041,HOO,p2,1,build_houses,build_houses,build_houses,,finish_building,150083,150000
ai_deterministic,81,920041,HOO,p2,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,22167,23000
ai_deterministic,81,920041,HOO,p2,2,auction,auction_bid,later_auction_bid,,auction_pass,1259250,1243000
ai_deterministic,81,920041,HOO,p2,2,auction,auction_bid,later_auction_bid,,auction_pass,1130375,1133000
ai_deterministic,81,920041,HOO,p2,2,auction,auction_start,later_auction_start,,auction_pass,1455208,1455000
ai_deterministic,81,920041,HOO,p2,2,buy_resources,buy_resources,resource_plan,coal,buy_resource,319292,320000
ai_deterministic,81,920041,HOO,p2,2,build_houses,build_houses,build_houses,,commit_build,241792,242000
ai_deterministic,81,920041,HOO,p2,2,build_houses,build_houses,build_houses,,finish_building,144500,145000
ai_deterministic,81,920041,HOO,p2,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,16209,17000
ai_deterministic,81,920041,HOO,p2,3,auction,auction_start,later_auction_start,,auction_start,1922291,1922000
ai_deterministic,81,920041,HOO,p2,3,auction,auction_bid,later_auction_bid,,auction_pass,1197500,1198000
ai_deterministic,81,920041,HOO,p2,3,auction,auction_start,later_auction_start,,auction_start,1924708,1925000
ai_deterministic,81,920041,HOO,p2,3,auction,auction_bid,later_auction_bid,,auction_pass,1188791,1179000
ai_deterministic,81,920041,HOO,p2,3,auction,auction_start,later_auction_start,,auction_start,1688208,1689000
ai_deterministic,81,920041,HOO,p2,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,392916,392000
ai_deterministic,81,920041,HOO,p2,3,build_houses,build_houses,build_houses,,finish_building,143750,144000
ai_deterministic,81,920041,HOO,p2,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,32458,32000
ai_deterministic,81,920041,HOO,p2,4,auction,auction_bid,later_auction_bid,,auction_pass,1079084,1082000
ai_deterministic,81,920041,HOO,p2,4,auction,auction_start,later_auction_start,,auction_pass,1793917,1794000
ai_deterministic,81,920041,HOO,p2,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,329667,330000
ai_deterministic,81,920041,HOO,p2,4,build_houses,build_houses,build_houses,,commit_build,288375,289000
ai_deterministic,81,920041,HOO,p2,4,build_houses,build_houses,build_houses,,commit_build,194166,195000
ai_deterministic,81,920041,HOO,p2,4,build_houses,build_houses,build_houses,,finish_building,135250,139000
ai_deterministic,81,920041,HOO,p2,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,27167,27000
ai_deterministic,81,920041,HOO,p2,5,auction,auction_start,later_auction_start,,auction_start,1781708,1781000
ai_deterministic,81,920041,HOO,p2,5,auction,auction_bid,later_auction_bid,,auction_pass,978709,967000
ai_deterministic,81,920041,HOO,p2,5,auction,auction_start,later_auction_start,,auction_pass,1594083,1597000
ai_deterministic,81,920041,HOO,p2,5,buy_resources,buy_resources,resource_plan,coal,buy_resource,581250,581000
ai_deterministic,81,920041,HOO,p2,5,build_houses,build_houses,build_houses,,commit_build,255459,257000
ai_deterministic,81,920041,HOO,p2,5,build_houses,build_houses,build_houses,,commit_build,177459,177000
ai_deterministic,81,920041,HOO,p2,5,build_houses,build_houses,build_houses,,finish_building,128500,130000
ai_deterministic,81,920041,HOO,p2,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,31083,31000
ai_deterministic,81,920041,HOO,p2,6,auction,auction_start,later_auction_start,,auction_start,1440583,1442000
ai_deterministic,81,920041,HOO,p2,6,auction,auction_bid,later_auction_bid,,auction_pass,582167,583000
ai_deterministic,81,920041,HOO,p2,6,auction,auction_start,later_auction_start,,auction_pass,1352291,1353000
ai_deterministic,81,920041,HOO,p2,6,buy_resources,buy_resources,resource_plan,coal,buy_resource,642500,645000
ai_deterministic,81,920041,HOO,p2,6,build_houses,build_houses,build_houses,,commit_build,234709,238000
ai_deterministic,81,920041,HOO,p2,6,build_houses,build_houses,build_houses,,commit_build,333166,289000
ai_deterministic,81,920041,HOO,p2,6,build_houses,build_houses,build_houses,,finish_building,124042,125000
ai_deterministic,81,920041,HOO,p2,6,bureaucracy,bureaucracy,bureaucracy,,run_plants,34583,35000
ai_deterministic,81,920041,HOO,p2,7,auction,auction_start,later_auction_start,,auction_start,1844917,1846000
ai_deterministic,81,920041,HOO,p2,7,auction,auction_bid,later_auction_bid,,auction_pass,1018750,1020000
ai_deterministic,81,920041,HOO,p2,7,auction,auction_start,later_auction_start,,auction_start,1946458,1895000
ai_deterministic,81,920041,HOO,p2,7,auction,auction_bid,later_auction_bid,,auction_bid,1016750,1018000
ai_deterministic,81,920041,HOO,p2,7,buy_resources,buy_resources,resource_plan,coal,buy_resource,620792,624000
ai_deterministic,81,920041,HOO,p2,7,build_houses,build_houses,build_houses,,commit_build,263125,264000
ai_deterministic,81,920041,HOO,p2,7,build_houses,build_houses,build_houses,,commit_build,198167,198000
ai_deterministic,81,920041,HOO,p2,7,build_houses,build_houses,build_houses,,finish_building,139208,139000
ai_deterministic,81,920041,HOO,p2,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,56875,57000
ai_deterministic,81,920041,HOO,p2,8,auction,auction_start,later_auction_start,,auction_start,1816125,1771000
ai_deterministic,81,920041,HOO,p2,8,auction,auction_bid,later_auction_bid,,auction_bid,703542,705000
ai_deterministic,81,920041,HOO,p2,8,auction,discard_power_plant,discard_power_plant,,discard_power_plant,10500,11000
ai_deterministic,81,920041,HOO,p2,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,1011125,1014000
ai_deterministic,81,920041,HOO,p2,8,buy_resources,buy_resources,resource_cached,oil,buy_resource,7959,9000
ai_deterministic,81,920041,HOO,p2,8,build_houses,build_houses,build_houses,,commit_build,273333,274000
ai_deterministic,81,920041,HOO,p2,8,build_houses,build_houses,build_houses,,commit_build,196166,197000
ai_deterministic,81,920041,HOO,p2,8,build_houses,build_houses,build_houses,,finish_building,139333,139000
ai_deterministic,81,920041,HOO,p2,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,56625,57000
ai_deterministic,81,920041,HOO,p2,9,auction,auction_start,later_auction_start,,auction_start,2367917,2369000
ai_deterministic,81,920041,HOO,p2,9,auction,auction_bid,later_auction_bid,,auction_pass,825417,826000
ai_deterministic,81,920041,HOO,p2,9,auction,auction_start,later_auction_start,,auction_pass,2541917,2511000
ai_deterministic,81,920041,HOO,p2,9,buy_resources,buy_resources,resource_plan,oil,buy_resource,775916,779000
ai_deterministic,81,920041,HOO,p2,9,build_houses,build_houses,build_houses,,commit_build,369417,373000
ai_deterministic,81,920041,HOO,p2,9,build_houses,build_houses,build_houses,,commit_build,303167,306000
ai_deterministic,81,920041,HOO,p2,9,build_houses,build_houses,build_houses,,commit_build,240250,241000
ai_deterministic,81,920041,HOO,p2,9,build_houses,build_houses,build_houses,,commit_build,174291,174000
ai_deterministic,81,920041,HOO,p2,9,build_houses,build_houses,build_houses,,finish_building,127750,128000
ai_deterministic,81,920041,HOO,p2,9,bureaucracy,bureaucracy,bureaucracy,,run_plants,75542,75000
ai_deterministic,81,920041,HOO,p2,10,auction,auction_start,later_auction_start,,auction_pass,2067125,2068000
ai_deterministic,81,920041,HOO,p2,10,buy_resources,buy_resources,resource_plan,coal,buy_resource,717416,721000
ai_deterministic,81,920041,HOO,p2,10,buy_resources,buy_resources,resource_cached,oil,buy_resource,8958,9000
ai_deterministic,81,920041,HOO,p2,10,build_houses,build_houses,build_houses,,commit_build,339834,343000
ai_deterministic,81,920041,HOO,p2,10,build_houses,build_houses,build_houses,,commit_build,286750,287000
ai_deterministic,81,920041,HOO,p2,10,build_houses,build_houses,build_houses,,commit_build,271958,272000
ai_deterministic,81,920041,HOO,p2,10,build_houses,build_houses,build_houses,,commit_build,180416,180000
ai_deterministic,81,920041,HOO,p2,10,build_houses,build_houses,build_houses,,finish_building,126125,127000
ai_deterministic,81,920041,HOO,p2,10,bureaucracy,bureaucracy,bureaucracy,,run_plants,51417,51000
ai_deterministic,82,920041,HHO,p3,1,auction,auction_bid,opening_auction_bid,,auction_bid,21250,22000
ai_deterministic,82,920041,HHO,p1,1,auction,auction_bid,opening_auction_bid,,auction_pass,25250,26000
ai_deterministic,82,920041,HHO,p3,1,auction,auction_bid,opening_auction_bid,,auction_pass,23792,24000
ai_deterministic,82,920041,HHO,p3,1,auction,auction_start,opening_auction_start,,auction_start,45458,48000
ai_deterministic,82,920041,HHO,p1,1,auction,auction_bid,opening_auction_bid,,auction_bid,17041,17000
ai_deterministic,82,920041,HHO,p3,1,auction,auction_bid,opening_auction_bid,,auction_pass,21208,22000
ai_deterministic,82,920041,HHO,p3,1,auction,auction_start,opening_auction_start,,auction_start,37875,38000
ai_deterministic,82,920041,HHO,p1,1,buy_resources,buy_resources,resource_plan,coal,buy_resource,486250,488000
ai_deterministic,82,920041,HHO,p3,1,buy_resources,buy_resources,resource_plan,coal,buy_resource,420042,420000
ai_deterministic,82,920041,HHO,p1,1,build_houses,build_houses,build_houses,,commit_build,255167,256000
ai_deterministic,82,920041,HHO,p1,1,build_houses,build_houses,build_houses,,commit_build,165417,166000
ai_deterministic,82,920041,HHO,p1,1,build_houses,build_houses,build_houses,,finish_building,106333,107000
ai_deterministic,82,920041,HHO,p3,1,build_houses,build_houses,build_houses,,commit_build,267917,269000
ai_deterministic,82,920041,HHO,p3,1,build_houses,build_houses,build_houses,,commit_build,197125,198000
ai_deterministic,82,920041,HHO,p3,1,build_houses,build_houses,build_houses,,finish_building,148250,149000
ai_deterministic,82,920041,HHO,p3,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,19833,21000
ai_deterministic,82,920041,HHO,p1,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,13833,14000
ai_deterministic,82,920041,HHO,p3,2,auction,auction_start,later_auction_start,,auction_start,1912291,1912000
ai_deterministic,82,920041,HHO,p1,2,auction,auction_bid,later_auction_bid,,auction_bid,1153541,1154000
ai_deterministic,82,920041,HHO,p3,2,auction,auction_bid,later_auction_bid,,auction_pass,1150375,1150000
ai_deterministic,82,920041,HHO,p1,2,auction,auction_bid,later_auction_bid,,auction_bid,1126458,1126000
ai_deterministic,82,920041,HHO,p1,2,auction,auction_bid,later_auction_bid,,auction_pass,1269583,1222000
ai_deterministic,82,920041,HHO,p3,2,auction,auction_start,later_auction_start,,auction_pass,1790958,1792000
ai_deterministic,82,920041,HHO,p1,2,auction,auction_start,later_auction_start,,auction_pass,1484333,1485000
ai_deterministic,82,920041,HHO,p1,2,buy_resources,buy_resources,resource_plan,coal,buy_resource,318875,322000
ai_deterministic,82,920041,HHO,p3,2,buy_resources,buy_resources,resource_plan,coal,buy_resource,411042,412000
ai_deterministic,82,920041,HHO,p1,2,build_houses,build_houses,build_houses,,finish_building,206125,206000
ai_deterministic,82,920041,HHO,p3,2,build_houses,build_houses,build_houses,,commit_build,198959,200000
ai_deterministic,82,920041,HHO,p3,2,build_houses,build_houses,build_houses,,finish_building,144708,145000
ai_deterministic,82,920041,HHO,p3,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,18916,19000
ai_deterministic,82,920041,HHO,p1,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,15209,16000
ai_deterministic,82,920041,HHO,p3,3,auction,auction_start,later_auction_start,,auction_start,1873541,1874000
ai_deterministic,82,920041,HHO,p1,3,auction,auction_bid,later_auction_bid,,auction_pass,1093334,1094000
ai_deterministic,82,920041,HHO,p3,3,auction,auction_bid,later_auction_bid,,auction_pass,1075750,1077000
ai_deterministic,82,920041,HHO,p3,3,auction,auction_start,later_auction_start,,auction_start,1813458,1799000
ai_deterministic,82,920041,HHO,p1,3,auction,auction_bid,later_auction_bid,,auction_pass,1090750,1092000
ai_deterministic,82,920041,HHO,p1,3,auction,auction_start,later_auction_start,,auction_start,1467917,1469000
ai_deterministic,82,920041,HHO,p1,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,770042,771000
ai_deterministic,82,920041,HHO,p1,3,buy_resources,buy_resources,resource_cached,oil,buy_resource,8750,12000
ai_deterministic,82,920041,HHO,p3,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,305292,308000
ai_deterministic,82,920041,HHO,p1,3,build_houses,build_houses,build_houses,,commit_build,200792,201000
